3	288	2	889237026
3	355	3	889237247
3	320	5	889237482
3	258	2	889237026
3	339	3	889237141
3	342	4	889237174
3	303	3	889236983
3	329	4	889237455
3	317	2	889237482
3	181	4	889237482
3	338	2	889237297
3	302	2	889236939
3	322	3	889237269
3	352	2	889237055
3	271	3	889237224
4	264	3	892004275
4	303	5	892002352
4	361	5	892002353
4	357	4	892003525
4	260	4	892004275
4	356	3	892003459
4	294	5	892004409
4	288	4	892001445
4	328	3	892001537
4	258	5	892001374
4	210	3	892003374
4	329	5	892002352
4	11	4	892004520
4	327	5	892002352
4	324	5	892002353
4	359	5	892002352
5	2	3	875636053
5	17	4	875636198
5	439	1	878844423
5	225	2	875635723
5	110	1	875636493
5	454	1	875721432
5	424	1	875635807
5	1	4	875635748
5	363	3	875635225
5	98	3	875720691
5	102	3	875721196
5	211	4	875636631
5	382	5	875636587
5	376	2	879198045
5	62	4	875637575
5	231	2	875635947
5	377	1	878844615
5	407	3	875635431
5	24	4	879198229
5	423	4	875636793
5	394	2	879198031
5	384	3	875636389
5	267	4	875635064
5	445	3	875720744
5	167	2	875636281
5	426	3	878844510
5	222	4	875635174
5	453	1	879198898
5	403	3	875636152
5	173	4	875636675
5	241	1	875720948
5	234	2	875720692
5	154	3	875636691
5	436	5	875720717
5	42	5	875636360
5	422	4	875636767
5	139	3	875721260
5	40	4	879198109
5	90	3	875636297
5	153	5	875636375
5	94	3	878844651
5	389	1	875721315
5	411	1	875635431
5	109	5	875635350
5	230	3	875636070
5	388	2	879198898
5	227	4	875636099
5	397	2	875635907
5	444	2	875720762
5	402	1	875720947
5	100	5	875635349
5	143	3	875636815
5	370	1	875720814
5	176	3	875635962
5	441	1	875720830
5	69	1	875721555
5	381	1	875636540
5	99	3	875721216
5	21	3	875635327
5	427	3	875721167
5	451	1	875636571
5	430	5	875636631
5	135	4	875637536
5	449	2	875636099
5	226	3	875635962
5	401	5	875636308
5	405	3	875635225
5	443	4	875720744
5	257	5	875635239
5	25	3	875635318
5	442	1	879198898
5	186	5	875636375
5	432	4	875636793
5	194	4	878845197
5	229	2	875635947
5	183	4	875636014
5	440	1	878844423
5	29	4	875637023
5	378	1	875721167
5	392	2	875637330
5	390	5	875636340
5	101	5	878844510
5	208	4	875636675
5	399	3	875635947
5	456	1	875636375
5	168	3	875636691
5	50	4	875635758
5	408	5	878844495
5	416	1	875721196
5	162	1	875721572
5	95	4	875721168
5	452	1	878844397
5	395	2	879198898
5	172	5	875636130
5	414	3	875636691
5	70	4	875636389
5	437	1	878844423
5	151	3	875635723
5	415	1	875636842
5	371	1	875720967
5	396	5	875636265
5	398	2	875636167
5	204	4	875636675
5	216	1	875720967
5	420	3	875721168
5	438	1	878844423
5	387	3	875637419
5	447	3	875720744
5	228	5	875636070
5	250	3	875635265
5	145	1	875720830
5	409	2	878844651
6	86	3	883603013
6	14	5	883599249
6	98	5	883600680
6	463	4	883601713
6	301	2	883600406
6	258	2	883268278
6	69	3	883601277
6	517	4	883602212
6	23	4	883601365
6	492	5	883601089
6	478	4	883602762
6	508	3	883599530
6	469	5	883601155
6	357	4	883602422
6	143	2	883601053
6	275	4	883599102
6	294	2	883599938
6	221	4	883599431
6	532	3	883600066
6	211	5	883601155
6	180	4	883601311
6	477	1	883599509
6	297	3	883599134
6	500	4	883601277
6	95	2	883602133
6	475	5	883599478
6	509	4	883602664
6	134	5	883602283
6	525	5	883601203
6	209	4	883601713
6	19	4	883602965
6	476	1	883600175
6	154	3	883602730
6	175	4	883601426
6	523	5	883601528
6	498	4	883601053
6	188	3	883602462
6	213	4	883602462
6	432	4	883601713
6	515	4	883599273
6	156	3	883602212
6	205	3	883600878
6	133	4	883601459
6	70	3	883601427
6	481	5	883600914
6	151	3	883599558
6	479	5	883601053
6	487	5	883600785
6	131	5	883602048
6	528	4	883602174
6	28	2	883603013
6	467	4	883602284
6	136	5	883600842
6	117	2	883599431
6	32	4	883601311
6	15	3	883599302
6	135	5	883600747
6	286	2	883268170
6	513	4	883600913
6	125	3	883599670
6	484	5	883601011
6	458	1	883599914
6	199	4	883601203
6	183	4	883601311
6	499	4	883602283
6	197	5	883601203
6	195	4	883602283
6	536	4	883599400
6	21	3	883600152
6	200	3	883602422
6	494	4	883601713
6	165	5	883600747
6	22	3	883602048
6	419	4	883602284
6	50	4	883600842
6	520	4	883600985
6	169	4	883600943
6	246	3	883599509
6	293	3	883599327
6	503	3	883602133
6	465	1	883683508
6	461	4	883601393
6	410	4	883599707
6	504	3	883601155
6	321	3	883268353
6	522	5	883601500
6	47	3	883600943
6	482	4	883601203
6	529	4	883601459
6	510	4	883600785
6	493	5	883601713
6	495	4	883601366
6	203	3	883602864
6	501	5	883602730
6	259	1	883268375
6	530	4	883601203
6	485	5	883602664
6	137	5	883599327
6	367	2	883602690
6	64	4	883600597
6	174	4	883600985
6	505	4	883602422
6	507	4	883601310
6	516	4	883602664
6	13	2	883599400
6	310	2	883268353
6	186	4	883602730
6	512	4	883601155
6	191	4	883601088
6	274	4	883602501
6	178	4	883600785
6	473	2	883600111
6	408	4	883599075
6	538	2	883268483
6	427	4	883600707
6	435	4	883601529
6	272	4	883717304
6	405	1	883600066
6	166	4	883601426
6	194	4	883601365
6	514	5	883600657
6	177	4	883600818
6	12	4	883601053
6	302	4	883268222
6	309	2	883268430
6	71	4	883601053
6	168	4	883602865
6	303	3	883268321
6	472	1	883600003
6	185	5	883601393
6	79	3	883600747
6	173	5	883602462
6	268	3	883268406
6	502	4	883602664
6	308	3	883600445
7	32	4	891350932
7	479	4	891352010
7	455	4	891353086
7	382	4	891352093
7	163	4	891353444
7	430	3	891352178
7	497	4	891352134
7	492	5	891352010
7	661	5	891351624
7	648	5	891351653
7	378	5	891353011
7	200	5	891353543
7	543	3	891351772
7	554	3	891354639
7	472	2	891353357
7	623	3	891354217
7	644	5	891351685
7	662	3	892133739
7	171	3	891351287
7	451	5	891353892
7	674	2	891352659
7	676	3	891354499
7	401	4	891354257
7	81	5	891352626
7	576	5	892132943
7	228	4	891350845
7	151	4	891352749
7	580	3	892132171
7	581	5	891353477
7	106	4	891353892
7	528	5	891352659
7	643	4	891350932
7	650	3	891350965
7	582	5	892135347
7	127	5	891351728
7	196	5	891351432
7	44	5	891351728
7	560	3	892132798
7	559	5	891354882
7	241	4	891354053
7	28	5	891352341
7	153	5	891352220
7	420	5	891353219
7	188	5	891352778
7	78	3	891354165
7	680	4	891350703
7	133	5	891353192
7	93	5	891351042
7	174	5	891350757
7	182	4	891350965
7	193	5	892135346
7	614	5	891352489
7	647	5	891352489
7	621	5	892132773
7	22	5	891351121
7	268	3	891350703
7	627	3	891352594
7	300	4	891350703
7	162	5	891353444
7	526	5	891351042
7	519	4	891352831
7	633	5	891351509
7	195	5	891352626
7	642	3	892132277
7	92	5	891352010
7	90	3	891352984
7	10	4	891352864
7	485	5	891351851
7	511	5	891351624
7	654	5	892135347
7	168	5	891351509
7	269	3	891349991
7	285	5	891351813
7	432	4	891352831
7	54	3	892132380
7	89	5	891351082
7	530	5	891350900
7	489	3	891353477
7	657	4	891351234
7	142	3	891354090
7	423	5	891351509
7	156	5	891351653
7	608	4	891351653
7	226	5	891353614
7	208	5	891352220
7	618	4	891350900
7	587	4	891353950
7	172	4	891350965
7	8	5	891351328
7	203	5	891352178
7	281	3	891353710
7	505	3	891352341
7	266	4	891350703
7	570	3	891354639
7	567	1	892132019
7	637	4	891353570
7	624	4	891353892
7	82	3	891351471
7	177	4	891352904
7	471	4	891352864
7	450	4	892132425
7	481	5	891352341
7	385	5	891351585
7	667	5	892135347
7	210	4	891352904
7	498	5	891351814
7	669	1	892132020
7	232	3	891353766
7	658	3	891352419
7	183	4	891351624
7	101	5	891350966
7	504	5	891352384
7	136	5	891351813
7	435	5	891350845
7	636	4	891351384
7	431	4	891351547
7	483	4	891351851
7	461	4	891352303
7	181	3	891351287
7	7	5	891352220
7	484	5	891351201
7	550	4	891352489
7	154	5	891353124
7	166	3	891351585
7	185	5	892135346
7	562	5	891354053
7	191	5	891351201
7	683	4	891350703
7	399	4	891354357
7	584	4	891352093
7	499	4	891351472
7	617	5	891354588
7	219	1	892131924
7	216	4	891350900
7	556	3	891352659
7	97	5	891351201
7	135	5	891351547
7	192	4	891352010
7	447	5	891350900
7	612	5	891351121
7	91	3	891353860
7	588	4	891352261
7	660	5	891353051
7	294	1	892130809
7	231	3	892132885
7	201	2	891351471
7	596	5	891351728
7	611	3	891351161
7	682	2	891350383
7	529	2	891352626
7	143	3	892132627
7	678	3	891350356
7	628	3	891352831
7	98	4	891351002
7	199	5	892135346
7	229	3	891352384
7	23	3	891351383
7	583	2	892132380
7	175	5	892133057
7	187	4	891350757
7	547	3	891353710
7	449	3	891354785
7	419	3	891350900
7	574	5	892132402
7	616	4	891351002
7	656	3	891351509
7	558	4	892131924
7	140	5	891353124
7	677	3	891354499
7	100	5	891351082
7	557	4	892132145
7	27	4	891352692
7	609	3	891352749
7	77	5	891353325
7	405	3	891353290
7	391	3	892132943
7	56	5	891351432
7	62	3	891354499
7	29	3	891353828
7	552	4	891354531
7	600	4	891354090
7	446	2	892132020
7	380	4	891354053
7	258	4	892135277
7	593	5	891351851
7	178	4	891350932
7	416	5	891353051
7	571	3	891353950
7	507	5	891352383
7	646	5	891351383
7	665	4	891354471
7	286	4	891350703
7	613	4	891352010
7	47	5	891352692
7	64	5	891350756
7	603	4	891350757
7	157	5	891352059
7	595	2	891353801
7	215	4	891351624
7	572	3	891354331
7	237	5	891351772
7	213	3	891351686
7	590	2	891354730
7	80	4	891354381
7	51	2	891352984
7	679	5	891353124
7	324	1	892135078
7	429	5	891351002
7	597	3	891353744
7	134	4	892134959
7	585	4	892133180
7	194	5	891351851
7	440	1	892131978
7	234	5	891351041
7	403	4	891351234
7	578	3	891354090
7	436	5	891351471
7	527	5	891351772
7	620	4	891353892
7	503	4	891353950
7	444	5	891354288
7	591	3	891352179
7	384	3	891353710
7	487	3	891352178
7	631	4	891352984
7	417	3	892132652
7	634	5	891351287
7	641	5	892135346
7	540	3	892132972
7	73	3	892133154
7	666	4	892132192
7	551	1	892131978
7	625	3	892131824
7	204	5	891351121
7	402	5	891352904
7	545	2	891354882
7	652	3	891352659
7	230	3	891353326
7	668	4	891352778
7	635	3	891352864
7	575	3	892133271
7	672	1	892131925
7	434	4	891352384
7	202	3	891352947
7	523	4	891350845
7	141	5	891353444
7	670	5	891353254
7	605	4	891353290
7	452	5	891353860
7	606	3	891352904
7	386	4	892133310
7	238	5	891351814
7	68	4	891351547
7	510	5	891352134
7	594	3	891354114
7	640	3	891353614
7	387	3	892133670
7	502	5	891352261
7	4	5	891351772
8	338	4	879361873
8	550	3	879362356
8	22	5	879362183
8	50	5	879362124
8	182	5	879362183
8	79	4	879362286
8	294	3	879361521
8	457	1	879361825
8	385	1	879362124
8	89	4	879362124
8	190	4	879362183
8	686	3	879362356
8	301	4	879361550
8	172	5	879362123
8	511	5	879362183
8	685	4	879362423
8	144	5	879362286
8	568	4	879362233
8	56	5	879362183
8	176	5	879362233
8	233	4	879362423
8	518	4	879362422
8	229	5	879362356
8	228	5	879362286
8	195	5	879362287
8	684	4	879362356
8	435	5	879362233
8	174	5	879362183
8	82	5	879362356
8	273	3	879362287
8	241	4	879362423
8	341	2	879361825
8	259	1	879361604
8	227	4	879362423
8	177	4	879362233
8	96	3	879362183
8	187	4	879362123
8	181	4	879362183
8	688	1	879361732
9	298	5	886960055
9	691	5	886960055
9	521	4	886959343
9	487	5	886960056
9	286	5	886960055
9	6	5	886960055
9	479	4	886959343
9	276	4	886959423
9	615	4	886959344
9	690	1	886959344
9	294	4	886959453
9	483	5	886960056
9	402	4	886959343
9	371	5	886960055
9	242	4	886958715
10	16	4	877888877
10	486	4	877886846
10	175	3	877888677
10	611	5	877886722
10	7	4	877892210
10	100	5	877891747
10	461	3	877888944
10	488	5	877888613
10	285	5	877889186
10	504	5	877892110
10	289	4	877886223
10	340	4	880371312
10	505	4	877886846
10	489	4	877892210
10	657	4	877892110
10	463	4	877889186
10	655	5	877891904
10	321	4	879163494
10	48	4	877889058
10	203	4	877891967
10	218	4	877889261
10	124	5	877888545
10	283	4	877892276
10	4	4	877889130
10	704	3	877892050
10	22	5	877888812
10	155	4	877889186
10	294	3	879163524
10	656	5	877886846
10	64	4	877886598
10	702	3	877886722
10	615	4	877892276
10	200	5	877889261
10	223	5	877888545
10	651	4	877888812
10	711	4	877888812
10	705	4	877892050
10	696	4	877892276
10	367	4	877892437
10	509	4	877889005
10	135	5	877889004
10	498	5	877889333
10	164	4	877889333
10	191	5	877888613
10	496	5	877889005
10	385	4	877886783
10	519	5	877892050
10	156	4	877886846
10	703	5	877892110
10	99	5	877889130
10	194	4	877886661
10	588	4	877886846
10	695	3	877892050
10	447	4	877891747
10	418	4	877886783
10	160	4	877888944
10	176	4	877889130
10	435	5	877889261
10	706	4	877888677
10	698	4	877888877
10	474	4	877886783
10	82	4	877886912
10	510	5	877892209
10	216	4	877889333
10	211	5	877889130
10	531	5	877886911
10	357	5	877889186
10	162	4	877892210
10	161	4	877892050
10	697	3	877888677
10	50	5	877888545
10	157	5	877889004
10	302	4	877886162
10	694	5	877892437
10	606	5	877888876
10	221	4	877888677
10	432	4	877892160
10	116	4	877888944
10	334	4	877886281
10	692	4	877889261
10	480	5	877888943
10	527	4	877886597
10	274	4	877889333
10	333	4	877886359
10	33	4	877893020
10	245	4	877886281
10	404	4	877886911
10	174	4	877886661
10	129	4	877891966
10	178	5	877888677
10	11	4	877888677
10	182	5	877888876
10	134	5	877889131
10	137	4	877889186
10	462	3	877891747
10	205	5	877888812
10	663	3	877886598
10	467	4	877891904
10	511	4	877888877
10	32	4	877886661
10	513	4	877886598
10	529	3	877892438
10	664	4	877886911
10	530	4	877892210
10	319	3	877886223
10	273	4	877888613
10	693	4	877886783
10	197	5	877888944
10	69	4	877889131
10	60	3	877892110
10	708	4	877892438
10	170	4	877889333
10	602	5	877889057
10	582	4	877892276
10	701	4	877888812
10	185	5	877888876
10	499	4	877893021
10	276	4	877891904
10	629	4	877886722
11	111	4	891903862
11	558	3	891904214
11	732	3	891904596
11	227	3	891905896
11	425	4	891904300
11	740	4	891903067
11	723	5	891904637
11	38	3	891905936
11	725	3	891905568
11	110	3	891905324
11	741	5	891902745
11	190	3	891904174
11	660	3	891904573
11	517	2	891905222
11	746	4	891905032
11	714	4	891904214
11	230	4	891905783
11	561	2	891905936
11	312	4	891902157
11	720	1	891904717
11	120	2	891903935
11	743	2	891904065
11	734	3	891905349
11	215	3	891904389
11	428	4	891905032
11	90	2	891905298
11	429	5	891904335
11	97	4	891904300
11	203	4	891905856
11	521	2	891904174
11	47	4	891904551
11	204	3	891904920
11	402	4	891904662
11	435	4	891904968
11	735	3	891904300
11	751	2	891902092
11	383	2	891905555
11	721	3	891905279
11	736	4	891906411
11	135	4	891904335
11	268	5	891901652
11	739	3	891906411
11	722	3	891905349
11	744	4	891903005
11	9	5	891902970
11	185	4	891905783
11	652	4	891905003
11	350	4	891901991
11	100	4	891902718
11	291	4	891902815
11	216	3	891904949
11	663	4	891905032
11	597	2	891904037
11	733	4	891904413
11	260	1	891902426
11	752	4	891902157
11	395	2	891905349
11	300	3	891902092
11	259	3	891902270
11	414	3	891905393
11	56	4	891904949
11	716	3	891905058
11	211	3	891905003
11	577	3	891905555
11	386	3	891905279
11	258	5	891901696
11	745	5	891905324
11	654	3	891905856
11	57	2	891904552
11	317	4	891904174
11	405	3	891904016
11	692	4	891905003
11	508	4	891903005
11	79	4	891905783
11	222	3	891902718
11	69	3	891904270
11	24	3	891904016
11	580	5	891905222
11	238	3	891905032
11	290	3	891903877
11	742	3	891902815
11	357	5	891904241
11	727	3	891904335
11	728	3	891905366
11	719	3	891905279
11	180	2	891904335
11	237	4	891903005
11	286	5	891901606
11	86	4	891904551
11	544	4	891903226
11	549	4	891904617
11	98	2	891905783
11	731	4	891904789
11	39	3	891905824
11	603	4	891905783
11	15	5	891903067
11	430	3	891905032
11	662	3	891904300
11	646	3	891904389
11	717	2	891902815
11	125	4	891903108
11	738	3	891905324
11	332	5	891901769
11	715	3	891904764
11	367	3	891905058
11	29	3	891904805
11	724	3	891904551
11	123	3	891902745
11	42	3	891905058
11	25	3	891903836
11	690	4	891901716
11	504	3	891905856
11	527	4	891904335
11	526	3	891904859
11	434	4	891904270
11	208	4	891905032
12	300	4	879958639
12	82	4	879959610
12	96	4	879959583
12	735	5	879960826
12	471	5	879959670
12	172	4	879959088
12	143	5	879959635
12	97	5	879960826
12	204	5	879960826
12	132	5	879959465
12	157	5	879959138
12	71	4	879959635
12	15	5	879959670
12	191	5	879960801
12	196	5	879959553
12	754	4	879958810
12	318	5	879960826
12	282	5	879960679
12	170	4	879959374
12	392	4	879959025
12	133	4	879959670
12	195	4	879959670
12	202	4	879959514
12	242	5	879960826
12	168	4	879959513
12	591	5	879959212
12	708	3	879959394
12	216	5	879960826
12	159	4	879959306
12	161	5	879959553
12	416	3	879959025
12	215	4	879959553
12	4	5	879960826
13	526	3	882141053
13	836	2	882139746
13	272	4	884538403
13	98	4	881515011
13	360	4	882140926
13	198	3	881515193
13	215	5	882140588
13	56	5	881515011
13	344	2	888073635
13	186	4	890704999
13	498	4	882139901
13	892	3	882774224
13	229	4	882397650
13	864	4	882141924
13	901	1	883670672
13	809	4	882397582
13	823	5	882397833
13	780	1	882142057
13	418	2	882398763
13	858	1	882397068
13	72	4	882141727
13	181	5	882140354
13	147	3	882397502
13	868	5	882139901
13	195	3	881515296
13	807	1	886304229
13	121	5	882397503
13	308	3	881514726
13	396	3	882141727
13	66	3	882141485
13	59	4	882140425
13	150	5	882140588
13	354	2	888779458
13	331	3	881515457
13	766	4	882139686
13	14	4	884538727
13	320	1	882397010
13	451	1	882141872
13	493	5	882140206
13	289	2	882140759
13	488	3	890704999
13	848	5	882140001
13	144	4	882397146
13	476	2	882141997
13	97	4	882399357
13	781	3	882399528
13	338	1	882140740
13	167	4	882141659
13	570	5	882397581
13	844	1	882397010
13	685	5	882397582
13	567	1	882396955
13	877	2	882140792
13	480	3	881515193
13	314	1	884538485
13	915	5	892015023
13	226	4	882397651
13	548	3	882398743
13	305	4	881514811
13	918	3	892524090
13	273	3	882397502
13	840	3	886261387
13	178	4	882139829
13	42	4	882141393
13	94	3	882142057
13	908	1	886302385
13	300	1	881515736
13	180	5	882141248
13	29	2	882397833
13	508	3	882140426
13	45	3	882139863
13	820	4	882398743
13	509	5	882140691
13	755	3	882399014
13	2	3	882397650
13	830	1	882397581
13	64	5	882140037
13	859	1	882397040
13	625	2	882398691
13	428	5	882140588
13	913	1	892014908
13	212	5	882399385
13	168	4	881515193
13	856	5	886303171
13	319	4	882139327
13	312	1	883670630
13	860	1	882396984
13	540	3	882398410
13	614	4	884538634
13	876	2	881515521
13	90	3	882141872
13	263	5	881515647
13	788	1	882396914
13	782	3	885744650
13	440	1	882397040
13	88	4	882141485
13	831	3	882398385
13	315	5	884538466
13	794	4	882399615
13	302	5	881514811
13	208	5	882140624
13	421	2	882140389
13	409	3	882141872
13	910	2	890704721
13	318	3	882139686
13	898	1	884538403
13	764	2	882141997
13	814	5	886302261
13	387	3	886304229
13	894	1	883670742
13	341	2	886952422
13	452	3	882397039
13	25	1	882141686
13	632	3	884538664
13	416	3	882398934
13	502	5	882141458
13	161	5	882397741
13	303	4	881514876
13	437	1	882397068
13	786	3	886303088
13	612	4	882140318
13	334	1	886952467
13	353	4	886261450
13	759	2	882398542
13	190	4	882397145
13	137	5	882139804
13	517	5	882139746
13	888	2	886261388
13	384	2	882141814
13	243	3	882140966
13	776	2	882398934
13	530	5	881515295
13	907	1	884538485
13	232	3	890704999
13	861	3	882139774
13	48	5	882139863
13	505	3	882140389
13	21	3	882399040
13	869	3	882141727
13	61	4	882140552
13	784	1	882397084
13	457	1	883670785
13	40	2	886302815
13	351	1	886302385
13	73	3	882141485
13	467	5	882140588
13	443	4	882140588
13	118	4	882397581
13	539	1	883670785
13	265	4	882140038
13	854	1	882396914
13	514	5	881515112
13	752	1	886952569
13	857	3	881515348
13	615	4	881515348
13	720	4	882397974
13	887	5	882140867
13	683	1	886952521
13	269	2	889292060
13	124	5	884538663
13	802	2	882398254
13	890	1	883670672
13	153	4	882139901
13	343	1	883670672
13	301	1	882140718
13	597	3	882397650
13	154	5	882141335
13	601	4	882140104
13	808	2	882397833
13	705	5	884538766
13	100	5	882140166
13	71	4	882398654
13	363	3	882398076
13	391	3	882398255
13	906	3	891749765
13	230	3	882397503
13	665	2	882396984
13	345	4	884538366
13	261	1	883670785
13	816	1	882396983
13	501	5	882398724
13	219	1	882396955
13	716	4	882141393
13	317	5	882140552
13	617	3	881515112
13	546	3	882397741
13	436	2	882396869
13	290	4	882141814
13	281	3	882397974
13	447	2	882396869
13	694	4	890704999
13	624	5	882398691
13	885	1	886302334
13	270	4	881514876
13	866	3	882141814
13	196	4	882140552
13	271	1	881514876
13	405	2	882397742
13	472	5	882398327
13	610	2	882140690
13	847	4	882139937
13	652	5	882141458
13	294	2	881514683
13	342	4	885744650
13	829	3	882398385
13	686	5	882397146
13	417	2	882398934
13	855	4	882140130
13	796	3	886304188
13	827	3	882398327
13	679	4	882397650
13	529	4	882140206
13	884	2	882140814
13	880	3	882140966
13	316	5	888073653
13	155	2	882399615
13	646	4	882140037
13	689	2	881515735
13	347	5	885185824
13	554	2	882397833
13	613	4	881515411
13	357	3	881515411
13	191	3	881515193
13	909	5	890704721
13	321	2	882140740
13	401	1	882141841
13	553	2	882399419
13	527	5	882140252
13	843	5	882399156
13	883	3	882140848
13	95	5	882140104
13	92	3	882397271
13	292	5	882140867
13	419	3	882398814
13	79	3	882139746
13	674	3	882396955
13	849	1	882397833
13	339	3	882140718
13	585	4	882141814
13	712	4	882141872
13	110	3	882141130
13	68	3	882397741
13	709	4	882139863
13	170	5	882139774
13	578	3	882397974
13	404	5	882399014
13	1	3	882140487
13	654	5	881515295
13	222	3	882140285
13	13	5	882141617
13	790	2	882141841
13	621	4	882398934
13	871	2	882141924
13	801	3	886303172
13	551	1	882397084
13	795	2	882399219
13	603	4	884538571
13	637	2	882396913
13	484	5	882139804
13	138	1	882399218
13	117	3	882398138
13	311	3	881514726
13	12	5	881515011
13	518	4	882140252
13	851	5	882139966
13	233	4	882397650
13	661	5	881515411
13	433	4	881515239
13	7	2	882396790
13	792	5	882139686
13	791	5	882141686
13	441	1	882396984
13	914	2	892870589
13	494	4	881515295
13	833	2	882397974
13	706	1	882396869
13	879	2	881515697
13	193	5	882139937
13	900	5	888279677
13	565	1	882397040
13	177	5	882397271
13	442	1	890705056
13	845	3	882141503
13	688	1	883670819
13	183	4	882397271
13	740	1	882140355
13	733	5	882399528
13	732	5	882141617
13	427	5	882398814
13	328	3	881514811
13	754	4	882140718
13	91	2	882398724
13	241	3	882397502
13	639	3	882139804
13	394	2	882399615
13	760	1	882396914
13	850	4	882140318
13	747	4	882140624
13	194	5	882141458
13	846	2	882141997
13	430	5	882139495
13	763	1	882141458
13	355	3	888688733
13	286	3	881514683
13	867	5	882399615
13	413	1	882396984
